dbo,Mineralogy_Glass_Count,QG_Glass_Coated_Quartz_Glass_Count,14,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,GM_Glassy_Materials_Glass_Count,15,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,OT_Other_Glass_Count,16,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,PO_Plant_Opal_Glass_Count,17,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,SS_Sponge_Spicule_Glass_Count,18,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,AR_Weatherable_Aggregates_Glass_Count,19,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,PA_Palagonite_Glass_Count,20,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,PM_Pumice_Glass_Count,21,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,Petro_Count_Method,22,NULL,varchar,12,NULL,NULL,NULL,NULL
dbo,Mineralogy_Glass_Count,AC_Actinolite_Petro_Count,23,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,FB_Albite_Petro_Count,24,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,AM_Amphibole_Petro_Count,25,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,AE_Anatase_Petro_Count,26,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,AN_Andalusite_Petro_Count,27,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,FA_Andesite_Petro_Count,28,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,AY_Anhydrite_Petro_Count,29,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,FN_Anorthite_Petro_Count,30,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,FH_Anorthoclase_Petro_Count,31,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,AH_Anthophyllite_Petro_Count,32,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,AG_Antigorite_Petro_Count,33,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,AP_Apatite_Petro_Count,34,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,AO_Aragonite_Petro_Count,35,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,AF_Arfvedsonite_Petro_Count,36,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,AU_Augite_Petro_Count,37,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,BA_Barite_Petro_Count,38,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,BG_Basic_Glass_Petro_Count,39,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,BY_Beryl_Petro_Count,40,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,BT_Biotite_Petro_Count,41,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,BC_Biotite_Chlorite_Petro_Count,42,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,BE_Bohmite_Petro_Count,43,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,BZ_Bronzite_Petro_Count,44,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,BK_Brookite_Petro_Count,45,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,BR_Brucite_Petro_Count,46,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,CA_Calcite_Petro_Count,47,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,CB_Carbonate_Aggregates_Petro_Count,48,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,CT_Cassiterite_Petro_Count,49,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,CD_Chert_Chalcedony_Jasper_Agate_Onyx_Petro_Count,50,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,CL_Chlorite_Petro_Count,51,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,CM_Chlorite_Mica_Petro_Count,52,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,CY_Chrysotile_Petro_Count,53,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,QC_Clay_Coated_Quartz_Petro_Count,54,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,CH_Cliachite_Bauxite_Petro_Count,55,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,CZ_Clinozoisite_Petro_Count,56,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,CC_Coal_Petro_Count,57,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,CO_Collophane_Petro_Count,58,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,CN_Corundum_Petro_Count,59,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,CR_Cristobalite_Petro_Count,60,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,DI_Diatoms_Petro_Count,61,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,DP_Diopside_Petro_Count,62,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,DL_Dolomite_Petro_Count,63,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,DU_Dumortierite_Petro_Count,64,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,EN_Enstatite_Petro_Count,65,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,EP_Epidote_Petro_Count,66,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,FD_Feldspar_Petro_Count,67,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,FZ_Feldspathoids_Petro_Count,68,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,FM_Ferromagnesium_Petro_Count,69,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,FU_Fluorite_Petro_Count,70,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,FF_Foraminifera_Petro_Count,71,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,GG_Galena_Petro_Count,72,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,GN_Garnet_Petro_Count,73,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,GI_Gibbsite_Petro_Count,74,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,GA_Glass_Aggregates_Petro_Count,75,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,FG_Glass_Coated_Feldspar_Petro_Count,76,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,GC_Glass_Coated_Grain_Petro_Count,77,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,HG_Glass_Coated_Hornblende_Petro_Count,78,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,OG_Glass_Coated_Opaque_Petro_Count,79,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,QG_Glass_Coated_Quartz_Petro_Count,80,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,GS_Glass_Petro_Count,81,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,GM_Glassy_Matrials_Petro_Count,82,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,GL_Glauconite_Petro_Count,83,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,GO_Glaucophane_Petro_Count,84,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,GE_Goethite_Petro_Count,85,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,GD_Gold_Petro_Count,86,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,GY_Gypsum_Petro_Count,87,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,KH_Halloysite_Petro_Count,88,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,HE_Hematite_Petro_Count,89,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,HN_Hornblende_Petro_Count,90,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,HB_Hydrobiotite_Petro_Count,91,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,ID_Iddingsite_Petro_Count,92,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,QI_Iron_Oxide_Coated_Quartz_Petro_Count,93,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,FE_Iron_Oxides_Geothite_Magnetite_Hematite_Li_Petro_Count,94,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,JO_Jarosite_Petro_Count,95,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,KK_Kaolinite_Petro_Count,96,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,KY_Kyanite_Petro_Count,97,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,FL_Labradorite_Petro_Count,98,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,LA_Lamprobolite_Petro_Count,99,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,LP_Lepidolite_Petro_Count,100,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,LO_Lepidomelane_Petro_Count,101,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,LU_Leucoxene_Petro_Count,102,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,LM_Limonite_Petro_Count,103,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,LT_Lithiophorite_Petro_Count,104,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,ME_Magnesite_Petro_Count,105,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,MG_Magnetite_Petro_Count,106,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,MR_Marcasite_Petro_Count,107,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,ML_Melilite_Petro_Count,108,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,MI_Mica_Petro_Count,109,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,FC_Microcline_Petro_Count,110,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,MZ_Monazite_Petro_Count,111,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,MT_Montmorillonite_Petro_Count,112,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,MS_Muscovite_Petro_Coun,113,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,NE_Nepheline_Petro_Count,114,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,NX_Non_Crystalline_Petro_Count,115,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,FO_Oligoclase_Petro_Count,116,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,OV_Olivine_Petro_Count,117,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,OP_Opaques_Petro_Count,118,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,FR_Orthoclase_Petro_Count,119,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,OR_Other_Resistant_Minerals_Petro_Count,120,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,OW_Other_Weatherable_Minerals_Petro_Count,121,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,OT_Other_Petro_Count,122,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,PK_Perovskite_Petro_Count,123,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,PL_Phlogophit_Petro_Count,124,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,PD_Piemontite_Petro_Count,125,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,FP_Plagioclase_Feldspar_Petro_Count,126,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,PO_Plant_Opal_Petro_Count,127,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,PJ_Plumbojarosite_Petro_Count,128,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,PN_Pollen_Petro_Count,129,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,FK_Potassium_Feldspar_Petro_Count,130,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,PI_Pyrite_Petro_Count,131,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,PU_Pyrolusite_Petro_Count,132,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,PY_Pyrophyllite_Petro_Count,133,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,PR_Pyroxene_Petro_Count,134,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,QZ_Quartz_Petro_Count,135,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,RA_Resistant_Aggregates_Petro_Count,136,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,MD_Resistant_Mineraloids_Petro_Count,137,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,RE_Resistant_Minerals_Petro_Count,138,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,RO_Rhodochrosite_Petro_Count,139,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,RB_Riebeckite_Blue_Amphibole_Petro_Count,140,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,RU_Rutile_Petro_Count,141,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,FS_Sanidine_Petro_Count,142,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,SR_Sericite_Petro_Count,143,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,SI_Siderite_Petro_Count,144,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,SA_Siliceous_Aggregates_Petro_Count,145,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,SL_Sillimanite_Petro_Count,146,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,SG_Sphalerite_Petro_Count,147,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,SP_Sphene_Petro_Count,148,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,SN_Spinel_Petro_Count,149,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,SS_Sponge_Spicule_Petro_Count,150,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,SO_Staurolite_Petro_Count,151,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,ST_Stilbite_Petro_Count,152,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,SU_Sulfur_Petro_Count,153,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,TA_Talc_Petro_Count,154,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,TP_Topaz_Petro_Count,155,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,TM_Tourmaline_Petro_Count,156,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,TE_Tremolite_Petro_Count,157,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,VR_Vermiculite_Petro_Count,158,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,VC_Vermiculite_Chlorite_Petro_Count,159,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,VH_Vermiculite_Hydrobiotite_Petro_Count,160,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,VM_Vermiculite_Mica_Petro_Count,161,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,VI_Vivianite_Petro_Count,162,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,WV_Wavellite_Petro_Count,163,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,AR_Weatherable_Aggregates_Petro_Count,164,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,WE_Weatherable_Mineral_petro_Count,165,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,ZE_Zeolite_Petro_Count,166,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,ZR_Zircon_Petro_Count,167,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,ZO_Zoisite_Petro_Count,168,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,AI_Aegirine_Augite_Petro_Count,169,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,AL_Allophane_Petro_Count,170,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,CE_Cobaltite_Petro_Count,171,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,HA_Halite_Petro_Count,172,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,IL_Illite_Hydromuscovite_Petro_Count,173,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,LC_Analcime_Petro_Count,174,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,LE_Lepidocrocite_Petro_Count,175,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,LI_Leucite_Petro_Count,176,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,MC_Montmorillonite_Chlorite_Petro_Count,177,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,MH_Maghemite_Petro_Count,178,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,MM_Montmorillonite_Mica_Petro_Count,179,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,MV_Montmorillonite_Vermiculite_Petro_Count,180,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,PA_Palagonite_Petro_Count,181,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,PG_Palygorskite_Petro_Count,182,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,SC_Scapolite_Petro_Count,183,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,SE_Sepiolite_Petro_Count,184,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,SM_Smectite_Petro_Count,185,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,TD_Tridymite_Petro_Count,186,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,TH_Thenardite_Petro_Count,187,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,HY_Hypersthene_Petro_Count,188,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,HS_Hydroxy_Interlayer_Smectite_Petro_Count,189,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,HV_Hydroxy_Interlayer_Vermiculite_Petro_Count,190,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,PM_Pumice_Petro_Count,191,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,SZ_Serpentine_Petro_Count,192,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,Total_Grains_Counted,193,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,Resistant_Minerals_Total_Mineral_Soil,194,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy_Glass_Count,Glass_Count_Mineral_Interpretation,195,NULL,varchar,128,NULL,NULL,NULL,NULL
dbo,Mineralogy xray,natural_key,1,NULL,varchar,10,NULL,NULL,NULL,NULL
dbo,Mineralogy xray,result_source_key,2,NULL,int,NULL,10,10,0,NULL
dbo,Mineralogy xray,prep_code,3,NULL,varchar,64,NULL,NULL,NULL,NULL
dbo,Mineralogy xray,analyzed_size_frac,4,NULL,varchar,128,NULL,NULL,NULL,NULL
dbo,Mineralogy xray,min_AM_xray,5,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_LC_xray,6,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_AE_xray,7,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_AG_xray,8,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_AO_xray,9,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_BT_xray,10,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_BC_xray,11,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_BR_xray,12,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_CA_xray,13,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_CL_xray,14,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_CM_xray,15,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_CR_xray,16,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_DL_xray,17,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_EN_xray,18,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_FD_xray,19,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_GI_xray,20,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_GL_xray,21,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_GE_xray,22,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_GY_xray,23,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_KH_xray,24,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_HE_xray,25,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_HN_xray,26,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_HB_xray,27,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_IL_xray,28,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_KK_xray,29,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_FL_xray,30,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_LE_xray,31,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_MH_xray,32,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_MG_xray,33,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_MI_xray,34,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_MT_xray,35,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_MC_xray,36,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_MM_xray,37,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_MV_xray,38,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_MS_xray,39,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_NX_xray,40,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_FO_xray,41,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_FR_xray,42,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_PG_xray,43,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_PL_xray,44,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_FP_xray,45,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_FK_xray,46,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_PY_xray,47,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_QZ_xray,48,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_RE_xray,49,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_SE_xray,50,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_TA_xray,51,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_TH_xray,52,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_TD_xray,53,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_VR_xray,54,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_VC_xray,55,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_VH_xray,56,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_VM_xray,57,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_ZE_xray,58,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_HA_xray,59,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_HS_xray,60,NULL,numeric,NULL,18,10,0,NULL
dbo,Mineralogy xray,min_HV_xray,61,NULL,numeric,NULL,18,10,0,NULL
dbo,instrument_model,instr_model_key,1,NULL,int,NULL,10,10,0,NULL
dbo,instrument_model,instr_model,2,NULL,varchar,128,NULL,NULL,NULL,NULL
dbo,instrument_model,instr_manufacturer,3,NULL,varchar,128,NULL,NULL,NULL,NULL
dbo,Physical_Properties_List,natural_key,1,NULL,varchar,10,NULL,NULL,NULL,NULL
dbo,Physical_Properties_List,result_key,2,NULL,int,NULL,10,10,0,NULL
dbo,Physical_Properties_List,result_type,3,NULL,varchar,128,NULL,NULL,NULL,NULL
dbo,Physical_Properties_List,result_source_key,4,NULL,int,NULL,10,10,0,NULL
dbo,Physical_Properties_List,analyte_key,5,NULL,int,NULL,10,10,0,NULL
