TableOnFileGroup	Schema Name	Table Name	Data Element	OrdinalPosition	Data Type	Max Len	Prec	Scale	Identity	NOT NULL	References	Default Value
NULL	dbo	Mineralogy petro	min_OR_petro_count	102	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_OW_petro_count	103	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_OT_petro_count	104	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_PK_petro_count	105	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_PL_petro_count	106	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_PD_petro_count	107	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_FP_petro_count	108	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_PO_petro_count	109	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_PJ_petro_count	110	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_PN_petro_count	111	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_FK_petro_count	112	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_PI_petro_count	113	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_PU_petro_count	114	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_PY_petro_count	115	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_PR_petro_count	116	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_QZ_petro_count	117	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_RA_petro_count	118	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_MD_petro_count	119	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_RE_petro_count	120	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_RO_petro_count	121	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_RB_petro_count	122	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_RU_petro_count	123	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_FS_petro_count	124	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_SR_petro_count	125	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_SI_petro_count	126	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_SA_petro_count	127	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_SL_petro_count	128	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_SG_petro_count	129	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_SP_petro_count	130	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_SN_petro_count	131	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_SS_petro_count	132	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_SO_petro_count	133	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_ST_petro_count	134	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_SU_petro_count	135	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_TA_petro_count	136	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_TP_petro_count	137	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_TM_petro_count	138	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_TE_petro_count	139	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_VR_petro_count	140	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_VC_petro_count	141	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_VH_petro_count	142	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_VM_petro_count	143	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_VI_petro_count	144	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_WV_petro_count	145	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_AR_petro_count	146	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_WE_petro_count	147	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_ZE_petro_count	148	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_ZR_petro_count	149	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_ZO_petro_count	150	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_AI_petro_count	151	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_AL_petro_count	152	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_CE_petro_count	153	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_HA_petro_count	154	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_IL_petro_count	155	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_LC_petro_count	156	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_LE_petro_count	157	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_LI_petro_count	158	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_MC_petro_count	159	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_MH_petro_count	160	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_MM_petro_count	161	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_MV_petro_count	162	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_PA_petro_count	163	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_PG_petro_count	164	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_SC_petro_count	165	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_SE_petro_count	166	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_SM_petro_count	167	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_TD_petro_count	168	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_TH_petro_count	169	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_HY_petro_count	170	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_HS_petro_count	171	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_HV_petro_count	172	decimal	          	3	0				
NULL	dbo	Mineralogy petro	min_PM_petro_count	173	decimal	          	3	0				
NULL	dbo	Mineralogy petro	resist_min_tot	174	decimal	          	3	0				
NULL	dbo	Mineralogy petro	tot_gr	175	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	natural_key	1	varchar	10	          	          		NOT NULL		
NULL	dbo	Mineralogy petrob	result_source_key	2	int	          	10	0		NOT NULL		
NULL	dbo	Mineralogy petrob	prep_code	3	varchar	64	          	          				
NULL	dbo	Mineralogy petrob	analyzed_size_frac	4	varchar	128	          	          				
NULL	dbo	Mineralogy petrob	min_AC_petro_count	5	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_FB_petro_count	6	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_AM_petro_count	7	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_AE_petro_count	8	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_AN_petro_count	9	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_FA_petro_count	10	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_AY_petro_count	11	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_FN_petro_count	12	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_FH_petro_count	13	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_AH_petro_count	14	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_AG_petro_count	15	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_AP_petro_count	16	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_AO_petro_count	17	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_AF_petro_count	18	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_AU_petro_count	19	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_BA_petro_count	20	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_BG_petro_count	21	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_BY_petro_count	22	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_BT_petro_count	23	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_BC_petro_count	24	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_BE_petro_count	25	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_BZ_petro_count	26	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_BK_petro_count	27	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_BR_petro_count	28	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_CA_petro_count	29	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_CB_petro_count	30	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_CT_petro_count	31	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_CD_petro_count	32	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_CL_petro_count	33	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_CM_petro_count	34	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_CY_petro_count	35	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_QC_petro_count	36	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_CH_petro_count	37	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_CZ_petro_count	38	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_CC_petro_count	39	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_CO_petro_count	40	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_CN_petro_count	41	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_CR_petro_count	42	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_DI_petro_count	43	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_DP_petro_count	44	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_DL_petro_count	45	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_DU_petro_count	46	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_EN_petro_count	47	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_EP_petro_count	48	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_FD_petro_count	49	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_FZ_petro_count	50	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_FM_petro_count	51	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_FU_petro_count	52	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_FF_petro_count	53	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_GG_petro_count	54	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_GN_petro_count	55	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_GI_petro_count	56	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_GA_petro_count	57	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_FG_petro_count	58	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_GC_petro_count	59	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_HG_petro_count	60	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_OG_petro_count	61	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_QG_petro_count	62	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_GS_petro_count	63	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_GM_petro_count	64	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_GL_petro_count	65	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_GO_petro_count	66	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_GE_petro_count	67	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_GD_petro_count	68	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_GY_petro_count	69	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_KH_petro_count	70	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_HE_petro_count	71	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_HN_petro_count	72	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_HB_petro_count	73	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_ID_petro_count	74	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_QI_petro_count	75	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_FE_petro_count	76	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_JO_petro_count	77	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_KK_petro_count	78	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_KY_petro_count	79	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_FL_petro_count	80	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_LA_petro_count	81	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_LP_petro_count	82	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_LO_petro_count	83	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_LU_petro_count	84	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_LM_petro_count	85	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_LT_petro_count	86	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_ME_petro_count	87	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_MG_petro_count	88	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_MR_petro_count	89	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_ML_petro_count	90	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_MI_petro_count	91	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_FC_petro_count	92	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_MZ_petro_count	93	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_MT_petro_count	94	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_MS_petro_count	95	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_NE_petro_count	96	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_NX_petro_count	97	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_FO_petro_count	98	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_OV_petro_count	99	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_OP_petro_count	100	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_FR_petro_count	101	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_OR_petro_count	102	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_OW_petro_count	103	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_OT_petro_count	104	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_PK_petro_count	105	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_PL_petro_count	106	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_PD_petro_count	107	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_FP_petro_count	108	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_PO_petro_count	109	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_PJ_petro_count	110	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_PN_petro_count	111	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_FK_petro_count	112	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_PI_petro_count	113	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_PU_petro_count	114	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_PY_petro_count	115	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_PR_petro_count	116	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_QZ_petro_count	117	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_RA_petro_count	118	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_MD_petro_count	119	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_RE_petro_count	120	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_RO_petro_count	121	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_RB_petro_count	122	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_RU_petro_count	123	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_FS_petro_count	124	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_SR_petro_count	125	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_SI_petro_count	126	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_SA_petro_count	127	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_SL_petro_count	128	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_SG_petro_count	129	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_SP_petro_count	130	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_SN_petro_count	131	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_SS_petro_count	132	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_SO_petro_count	133	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_ST_petro_count	134	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_SU_petro_count	135	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_TA_petro_count	136	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_TP_petro_count	137	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_TM_petro_count	138	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_TE_petro_count	139	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_VR_petro_count	140	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_VC_petro_count	141	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_VH_petro_count	142	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_VM_petro_count	143	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_VI_petro_count	144	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_WV_petro_count	145	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_AR_petro_count	146	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_WE_petro_count	147	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_ZE_petro_count	148	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_ZR_petro_count	149	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_ZO_petro_count	150	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_AI_petro_count	151	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_AL_petro_count	152	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_CE_petro_count	153	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_HA_petro_count	154	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_IL_petro_count	155	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_LC_petro_count	156	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_LE_petro_count	157	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_LI_petro_count	158	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_MC_petro_count	159	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_MH_petro_count	160	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_MM_petro_count	161	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_MV_petro_count	162	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_PA_petro_count	163	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_PG_petro_count	164	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_SC_petro_count	165	decimal	          	3	0				
NULL	dbo	Mineralogy petrob	min_SE_petro_count	166	decimal	          	3	0				
